,location,region,lat,lon,prediction,count,percentage
3543,okayama shi-31-jp,asia/tokyo,34.66167,133.935,0.0,110,51.64
3544,okayama shi-31-jp,asia/tokyo,34.66167,133.935,1.0,103,48.36
3545,okigwi-28-ng,africa/lagos,5.83523,7.35989,0.0,2,66.67
3546,okigwi-28-ng,africa/lagos,5.83523,7.35989,1.0,1,33.33
3547,oklahoma city-ok109-us,america/chicago,35.46756,-97.51643,0.0,426,80.38
3548,oklahoma city-ok109-us,america/chicago,35.46756,-97.51643,1.0,104,19.62
3549,olavarria-01-ar,america/argentina/buenos_aires,-36.89272,-60.32254,0.0,81,72.97
3550,olavarria-01-ar,america/argentina/buenos_aires,-36.89272,-60.32254,1.0,30,27.03
3551,oldenburg-06-de,europe/berlin,53.14118,8.21467,0.0,42,85.71
3552,oldenburg-06-de,europe/berlin,53.14118,8.21467,1.0,7,14.29
3553,oldham-engk1-gb,europe/london,53.54051,-2.1183,0.0,968,72.24
3554,oldham-engk1-gb,europe/london,53.54051,-2.1183,1.0,372,27.76
3555,olomouc-84-cz,europe/prague,49.59552,17.25175,0.0,21,70.0
3556,olomouc-84-cz,europe/prague,49.59552,17.25175,1.0,9,30.0
3557,olongapo-00e3-ph,asia/manila,14.82917,120.28278,0.0,14,93.33
3558,olongapo-00e3-ph,asia/manila,14.82917,120.28278,1.0,1,6.67
3559,olsztyn-85-pl,europe/warsaw,53.77995,20.49416,0.0,17,77.27
3560,olsztyn-85-pl,europe/warsaw,53.77995,20.49416,1.0,5,22.73
3561,olympia-wa067-us,america/los_angeles,47.03787,-122.9007,0.0,61,87.14
3562,olympia-wa067-us,america/los_angeles,47.03787,-122.9007,1.0,9,12.86
3563,omaha-ne055-us,america/chicago,41.25861,-95.93779,0.0,213,76.34
3564,omaha-ne055-us,america/chicago,41.25861,-95.93779,1.0,66,23.66
3565,omsk-54-ru,asia/omsk,55.0,73.4,0.0,2,50.0
3566,omsk-54-ru,asia/omsk,55.0,73.4,1.0,2,50.0
3567,omuta-07-jp,asia/tokyo,33.03333,130.45,0.0,9,64.29
3568,omuta-07-jp,asia/tokyo,33.03333,130.45,1.0,5,35.71
3569,ondo-00-ng,africa/lagos,7.1,4.83333,0.0,22,78.57
3570,ondo-00-ng,africa/lagos,7.1,4.83333,1.0,6,21.43
3571,ongole-02-in,asia/kolkata,15.5,80.05,0.0,1,33.33
3572,ongole-02-in,asia/kolkata,15.5,80.05,1.0,2,66.67
3573,onitsha-25-ng,africa/lagos,6.14543,6.78845,0.0,284,77.81
3574,onitsha-25-ng,africa/lagos,6.14543,6.78845,1.0,81,22.19
3575,opole-79-pl,europe/warsaw,50.66667,17.95,0.0,221,76.74
3576,opole-79-pl,europe/warsaw,50.66667,17.95,1.0,67,23.26
3577,oran-09-dz,africa/algiers,35.69111,-0.64167,0.0,130,67.36
3578,oran-09-dz,africa/algiers,35.69111,-0.64167,1.0,63,32.64
3579,ordu-52-tr,europe/istanbul,40.98472,37.87889,0.0,87,87.0
3580,ordu-52-tr,europe/istanbul,40.98472,37.87889,1.0,13,13.0
3581,orebro-15-se,europe/stockholm,59.27412,15.2066,0.0,31,79.49
3582,orebro-15-se,europe/stockholm,59.27412,15.2066,1.0,8,20.51
3583,orekhovo zuyevo-47-ru,europe/moscow,55.80672,38.96178,1.0,1,100.0
3584,orel-56-ru,europe/moscow,52.96508,36.0785,0.0,1,100.0
3585,orenburg-55-ru,asia/yekaterinburg,51.7727,55.0988,1.0,1,100.0
3586,orlando-fl095-us,america/new_york,28.53834,-81.37924,0.0,1011,81.01
3587,orlando-fl095-us,america/new_york,28.53834,-81.37924,1.0,237,18.99
3588,orleans-a345-fr,europe/paris,47.90289,1.90389,0.0,359,66.48
3589,orleans-a345-fr,europe/paris,47.90289,1.90389,1.0,181,33.52
3590,orsha-07-by,europe/minsk,54.5081,30.4172,0.0,1,100.0
3591,orumiyeh-01-ir,asia/tehran,37.55274,45.07605,0.0,5,83.33
3592,orumiyeh-01-ir,asia/tehran,37.55274,45.07605,1.0,1,16.67
3593,oruro-05-bo,america/la_paz,-17.98333,-67.15,0.0,1,100.0
3594,osaka shi-32-jp,asia/tokyo,34.69374,135.50218,0.0,5920,57.04
3595,osaka shi-32-jp,asia/tokyo,34.69374,135.50218,1.0,4459,42.96
3596,oshawa-08-ca,america/toronto,43.90012,-78.84957,0.0,124,85.52
3597,oshawa-08-ca,america/toronto,43.90012,-78.84957,1.0,21,14.48
3598,oshkosh-wi139-us,america/chicago,44.02471,-88.54261,0.0,83,68.6
3599,oshkosh-wi139-us,america/chicago,44.02471,-88.54261,1.0,38,31.4
3600,oslo-12-no,europe/oslo,59.91273,10.74609,0.0,367,73.99
3601,oslo-12-no,europe/oslo,59.91273,10.74609,1.0,129,26.01
3602,osmaniye-91-tr,europe/istanbul,37.07417,36.24778,0.0,9,64.29
3603,osmaniye-91-tr,europe/istanbul,37.07417,36.24778,1.0,5,35.71
3604,osnabruck-06-de,europe/berlin,52.27264,8.0498,0.0,38,59.38
3605,osnabruck-06-de,europe/berlin,52.27264,8.0498,1.0,26,40.62
3606,osorno-14103-cl,america/santiago,-40.56667,-73.15,0.0,39,60.94
3607,osorno-14103-cl,america/santiago,-40.56667,-73.15,1.0,25,39.06
3608,ostrava-85-cz,europe/prague,49.83465,18.28204,0.0,53,75.71
3609,ostrava-85-cz,europe/prague,49.83465,18.28204,1.0,17,24.29
3610,ostrowiec swietokrzyski-84-pl,europe/warsaw,50.92936,21.38525,0.0,15,78.95
3611,ostrowiec swietokrzyski-84-pl,europe/warsaw,50.92936,21.38525,1.0,4,21.05
3612,otsu shi-35-jp,asia/tokyo,35.00444,135.86833,0.0,476,71.15
3613,otsu shi-35-jp,asia/tokyo,35.00444,135.86833,1.0,193,28.85
3614,ottawa-08-ca,america/toronto,45.41117,-75.69812,0.0,413,56.27
3615,ottawa-08-ca,america/toronto,45.41117,-75.69812,1.0,321,43.73
3616,ouagadougou-0353-bf,africa/ouagadougou,12.36566,-1.53388,0.0,6,85.71
3617,ouagadougou-0353-bf,africa/ouagadougou,12.36566,-1.53388,1.0,1,14.29
3618,ouargla-50-dz,africa/algiers,31.94932,5.32502,0.0,25,56.82
3619,ouargla-50-dz,africa/algiers,31.94932,5.32502,1.0,19,43.18
3620,ouazzane-52-ma,africa/casablanca,34.79711,-5.58224,0.0,5,62.5
3621,ouazzane-52-ma,africa/casablanca,34.79711,-5.58224,1.0,3,37.5
3622,oued rhiou-51-dz,africa/algiers,35.96124,0.91896,0.0,5,100.0
3623,oujda-54411-ma,africa/casablanca,34.68052,-1.90764,0.0,16,80.0
3624,oujda-54411-ma,africa/casablanca,34.68052,-1.90764,1.0,4,20.0
3625,oulu-0817-fi,europe/helsinki,65.01236,25.46816,0.0,104,51.23
3626,oulu-0817-fi,europe/helsinki,65.01236,25.46816,1.0,99,48.77
3627,ourense-58or-es,europe/madrid,42.33333,-7.85,0.0,72,78.26
3628,ourense-58or-es,europe/madrid,42.33333,-7.85,1.0,20,21.74
3629,ourinhos-27-br,america/sao_paulo,-22.97889,-49.87056,1.0,2,100.0
3630,overland park-ks091-us,america/chicago,38.98223,-94.67079,0.0,338,64.63
3631,overland park-ks091-us,america/chicago,38.98223,-94.67079,1.0,185,35.37
3632,owerri-28-ng,africa/lagos,5.48333,7.03041,0.0,72,88.89
3633,owerri-28-ng,africa/lagos,5.48333,7.03041,1.0,9,11.11
3634,oxford-engk2-gb,europe/london,51.75222,-1.25596,0.0,588,77.17
3635,oxford-engk2-gb,europe/london,51.75222,-1.25596,1.0,174,22.83
3636,oxnard-ca111-us,america/los_angeles,34.1975,-119.17705,0.0,105,88.98
3637,oxnard-ca111-us,america/los_angeles,34.1975,-119.17705,1.0,13,11.02
3638,oyo-32-ng,africa/lagos,7.85,3.93333,0.0,26,89.66
3639,oyo-32-ng,africa/lagos,7.85,3.93333,1.0,3,10.34
3640,ozamiz city-1042-ph,asia/manila,8.1481,123.8405,0.0,6,85.71
3641,ozamiz city-1042-ph,asia/manila,8.1481,123.8405,1.0,1,14.29
3642,pabna-00-bd,asia/dhaka,24.0,89.25,0.0,25,86.21
3643,pabna-00-bd,asia/dhaka,24.0,89.25,1.0,4,13.79
3644,pachuca de soto-13-mx,america/mexico_city,20.11697,-98.73329,0.0,115,90.55
3645,pachuca de soto-13-mx,america/mexico_city,20.11697,-98.73329,1.0,12,9.45
3646,padang-24-id,asia/jakarta,-0.94924,100.35427,0.0,176,66.42
3647,padang-24-id,asia/jakarta,-0.94924,100.35427,1.0,89,33.58
3648,padangsidempuan-26-id,asia/jakarta,1.36667,99.26667,0.0,31,56.36
3649,padangsidempuan-26-id,asia/jakarta,1.36667,99.26667,1.0,24,43.64
3650,padova-20pd-it,europe/rome,45.41519,11.88181,0.0,70,77.78
3651,padova-20pd-it,europe/rome,45.41519,11.88181,1.0,20,22.22
3652,pagaralam-32-id,asia/jakarta,-4.01667,103.26667,0.0,3,37.5
3653,pagaralam-32-id,asia/jakarta,-4.01667,103.26667,1.0,5,62.5
3654,paisley-sctw2-gb,europe/london,55.83173,-4.43254,0.0,2157,54.84
3655,paisley-sctw2-gb,europe/london,55.83173,-4.43254,1.0,1776,45.16
3656,pakokku-15-mm,asia/rangoon,21.33333,95.1,0.0,1,100.0
3657,palakkad-13-in,asia/kolkata,10.7725,76.65139,0.0,5,62.5
3658,palakkad-13-in,asia/kolkata,10.7725,76.65139,1.0,3,37.5
3659,palang-00-bd,asia/dhaka,23.21824,90.35076,1.0,1,100.0
3660,palangkaraya-13-id,asia/pontianak,-2.2,113.83333,0.0,88,48.89
3661,palangkaraya-13-id,asia/pontianak,-2.2,113.83333,1.0,92,51.11
3662,palanpur-09-in,asia/kolkata,24.17097,72.43821,0.0,3,33.33
3663,palanpur-09-in,asia/kolkata,24.17097,72.43821,1.0,6,66.67
3664,palasa-02-in,asia/kolkata,18.76667,84.41667,0.0,1,50.0
3665,palasa-02-in,asia/kolkata,18.76667,84.41667,1.0,1,50.0
3666,palembang-32-id,asia/jakarta,-2.91673,104.7458,0.0,240,36.04
3667,palembang-32-id,asia/jakarta,-2.91673,104.7458,1.0,426,63.96
3668,palermo-15pa-it,europe/rome,38.11582,13.35976,0.0,91,68.42
3669,palermo-15pa-it,europe/rome,38.11582,13.35976,1.0,42,31.58
3670,palghar-16-in,asia/kolkata,19.68333,72.75,0.0,3,15.79
3671,palghar-16-in,asia/kolkata,19.68333,72.75,1.0,16,84.21
3672,pali-24-in,asia/kolkata,25.77276,73.32335,0.0,9,81.82
3673,pali-24-in,asia/kolkata,25.77276,73.32335,1.0,2,18.18
3674,palm bay-fl009-us,america/new_york,28.03446,-80.58866,0.0,123,64.74
3675,palm bay-fl009-us,america/new_york,28.03446,-80.58866,1.0,67,35.26
3676,palma-07pm-es,europe/madrid,39.56939,2.65024,0.0,337,75.39
3677,palma-07pm-es,europe/madrid,39.56939,2.65024,1.0,110,24.61
3678,palmares-30-br,america/recife,-8.68333,-35.59167,0.0,23,92.0
3679,palmares-30-br,america/recife,-8.68333,-35.59167,1.0,2,8.0
3680,palmas-31-br,america/araguaina,-10.21278,-48.36028,0.0,368,71.04
3681,palmas-31-br,america/araguaina,-10.21278,-48.36028,1.0,150,28.96
3682,palu-21-id,asia/makassar,-0.8917,119.8707,0.0,57,52.29
3683,palu-21-id,asia/makassar,-0.8917,119.8707,1.0,52,47.71
3684,pamekasan-08-id,asia/jakarta,-7.1568,113.4746,0.0,18,51.43
3685,pamekasan-08-id,asia/jakarta,-7.1568,113.4746,1.0,17,48.57
3686,pamplona-32na-es,europe/madrid,42.81687,-1.64323,0.0,101,76.52
3687,pamplona-32na-es,europe/madrid,42.81687,-1.64323,1.0,31,23.48
3688,panalanoy-00g1-ph,asia/manila,11.25111,125.00639,0.0,14,51.85
3689,panalanoy-00g1-ph,asia/manila,11.25111,125.00639,1.0,13,48.15
3690,panama-08-pa,america/panama,8.9936,-79.51973,0.0,319,74.53
3691,panama-08-pa,america/panama,8.9936,-79.51973,1.0,109,25.47
3692,pandharpur-16-in,asia/kolkata,17.66667,75.33333,0.0,1,50.0
3693,pandharpur-16-in,asia/kolkata,17.66667,75.33333,1.0,1,50.0
3694,panevezys-60-lt,europe/vilnius,55.73333,24.35,0.0,3,60.0
3695,panevezys-60-lt,europe/vilnius,55.73333,24.35,1.0,2,40.0
3696,pangkalpinang-00-id,asia/jakarta,-2.13333,106.13333,0.0,42,73.68
3697,pangkalpinang-00-id,asia/jakarta,-2.13333,106.13333,1.0,15,26.32
3698,panipat-10-in,asia/kolkata,29.39005,76.96949,0.0,15,45.45
3699,panipat-10-in,asia/kolkata,29.39005,76.96949,1.0,18,54.55
3700,paoy pet-25-kh,asia/phnom_penh,13.65611,102.5625,0.0,10,58.82
3701,paoy pet-25-kh,asia/phnom_penh,13.65611,102.5625,1.0,7,41.18
3702,paradsasvar-11-hu,europe/budapest,47.9126,19.97709,0.0,4,80.0
3703,paradsasvar-11-hu,europe/budapest,47.9126,19.97709,1.0,1,20.0
3704,paraiso-02-cr,america/costa_rica,9.83832,-83.86556,0.0,386,78.78
3705,paraiso-02-cr,america/costa_rica,9.83832,-83.86556,1.0,104,21.22
3706,paramagudi-25-in,asia/kolkata,9.54633,78.5907,1.0,2,100.0
3707,paramaribo-16-sr,america/paramaribo,5.86638,-55.16682,0.0,30,78.95
3708,paramaribo-16-sr,america/paramaribo,5.86638,-55.16682,1.0,8,21.05
3709,parana-08-ar,america/argentina/cordoba,-31.73197,-60.5238,0.0,92,76.67
3710,parana-08-ar,america/argentina/cordoba,-31.73197,-60.5238,1.0,28,23.33
3711,paranagua-18-br,america/sao_paulo,-25.52,-48.50917,0.0,133,90.48
3712,paranagua-18-br,america/sao_paulo,-25.52,-48.50917,1.0,14,9.52
3713,parbhani-16-in,asia/kolkata,19.26667,76.78333,0.0,6,75.0
3714,parbhani-16-in,asia/kolkata,19.26667,76.78333,1.0,2,25.0
3715,pardubice-86-cz,europe/prague,50.04075,15.77659,0.0,16,88.89
3716,pardubice-86-cz,europe/prague,50.04075,15.77659,1.0,2,11.11
3717,paris-a875-fr,europe/paris,48.85341,2.3488,0.0,23145,62.27
3718,paris-a875-fr,europe/paris,48.85341,2.3488,1.0,14026,37.73
3719,parma-05pr-it,europe/rome,44.80266,10.32898,0.0,739,70.92
3720,parma-05pr-it,europe/rome,44.80266,10.32898,1.0,303,29.08
3721,parnaiba-20-br,america/fortaleza,-2.90472,-41.77667,0.0,38,92.68
3722,parnaiba-20-br,america/fortaleza,-2.90472,-41.77667,1.0,3,7.32
3723,parobe-23-br,america/sao_paulo,-29.62861,-50.83472,0.0,98,75.38
3724,parobe-23-br,america/sao_paulo,-29.62861,-50.83472,1.0,32,24.62
3725,parsabad-32-ir,asia/tehran,39.6482,47.9174,0.0,1,100.0
3726,parsippany-nj027-us,america/new_york,40.85788,-74.42599,0.0,68,77.27
3727,parsippany-nj027-us,america/new_york,40.85788,-74.42599,1.0,20,22.73
3728,pasig city-ncrl8-ph,asia/manila,14.58691,121.0614,0.0,1151,40.32
3729,pasig city-ncrl8-ph,asia/manila,14.58691,121.0614,1.0,1704,59.68
3730,passo fundo-23-br,america/sao_paulo,-28.26278,-52.40667,0.0,25,69.44
3731,passo fundo-23-br,america/sao_paulo,-28.26278,-52.40667,1.0,11,30.56
3732,passos-15-br,america/sao_paulo,-20.71889,-46.60972,0.0,6,100.0
3733,pasto-20-co,america/bogota,1.21361,-77.28111,0.0,60,76.92
3734,pasto-20-co,america/bogota,1.21361,-77.28111,1.0,18,23.08
3735,patan-00-np,asia/kathmandu,27.67658,85.31417,0.0,165,73.99
3736,patan-00-np,asia/kathmandu,27.67658,85.31417,1.0,58,26.01
3737,paterson-nj031-us,america/new_york,40.91677,-74.17181,0.0,148,72.2
3738,paterson-nj031-us,america/new_york,40.91677,-74.17181,1.0,57,27.8
3739,pathankot-23-in,asia/kolkata,32.27306,75.65256,0.0,108,56.25
3740,pathankot-23-in,asia/kolkata,32.27306,75.65256,1.0,84,43.75
3741,pathein-03-mm,asia/rangoon,16.78333,94.73333,0.0,5,100.0
3742,patiala-23-in,asia/kolkata,30.32715,76.40266,0.0,7,22.58
3743,patiala-23-in,asia/kolkata,30.32715,76.40266,1.0,24,77.42
3744,patna-34-in,asia/kolkata,25.60222,85.11936,0.0,216,52.81
3745,patna-34-in,asia/kolkata,25.60222,85.11936,1.0,193,47.19
3746,pato branco-18-br,america/sao_paulo,-26.22861,-52.67056,0.0,18,90.0
3747,pato branco-18-br,america/sao_paulo,-26.22861,-52.67056,1.0,2,10.0
3748,patos de minas-15-br,america/sao_paulo,-18.57889,-46.51806,0.0,31,96.88
3749,patos de minas-15-br,america/sao_paulo,-18.57889,-46.51806,1.0,1,3.12
3750,patra-esye2338-gr,europe/athens,38.24444,21.73444,0.0,148,62.71
3751,patra-esye2338-gr,europe/athens,38.24444,21.73444,1.0,88,37.29
3752,pavia-09pv-it,europe/rome,45.18446,9.16145,0.0,46,74.19
3753,pavia-09pv-it,europe/rome,45.18446,9.16145,1.0,16,25.81
3754,pavlodar-11-kz,asia/almaty,52.27401,77.00438,0.0,1,100.0
3755,pavlohrad-04-ua,europe/kiev,48.53341,35.8705,0.0,1,100.0
3756,payakumbuh-24-id,asia/jakarta,-0.22019,100.63078,0.0,124,59.05
3757,payakumbuh-24-id,asia/jakarta,-0.22019,100.63078,1.0,86,40.95
3758,payyannur-13-in,asia/kolkata,12.1,75.2,0.0,7,87.5
3759,payyannur-13-in,asia/kolkata,12.1,75.2,1.0,1,12.5
3760,pazardzhik-48-bg,europe/sofia,42.2,24.33333,0.0,6,100.0
3761,pearland-tx039-us,america/chicago,29.56357,-95.28605,0.0,22,62.86
3762,pearland-tx039-us,america/chicago,29.56357,-95.28605,1.0,13,37.14
3763,pecs-02-hu,europe/budapest,46.08333,18.23333,0.0,17,73.91
3764,pecs-02-hu,europe/budapest,46.08333,18.23333,1.0,6,26.09
3765,pekalongan-07-id,asia/jakarta,-6.8886,109.6753,0.0,300,19.38
3766,pekalongan-07-id,asia/jakarta,-6.8886,109.6753,1.0,1248,80.62
3767,pekanbaru-37-id,asia/jakarta,0.53333,101.45,0.0,168,28.87
3768,pekanbaru-37-id,asia/jakarta,0.53333,101.45,1.0,414,71.13
3769,pelotas-23-br,america/sao_paulo,-31.77194,-52.3425,0.0,315,54.03
3770,pelotas-23-br,america/sao_paulo,-31.77194,-52.3425,1.0,268,45.97
3771,pematangsiantar-26-id,asia/jakarta,2.9595,99.0687,0.0,77,61.11
3772,pematangsiantar-26-id,asia/jakarta,2.9595,99.0687,1.0,49,38.89
3773,pemba-01-mz,africa/maputo,-12.97395,40.51775,0.0,1,100.0
3774,penaflor-12136-cl,america/santiago,-33.61667,-70.91667,0.0,17,94.44
3775,penaflor-12136-cl,america/santiago,-33.61667,-70.91667,1.0,1,5.56
3776,peoria-il143-us,america/chicago,40.69365,-89.58899,0.0,32,72.73
3777,peoria-il143-us,america/chicago,40.69365,-89.58899,1.0,12,27.27
3778,perabumulih-32-id,asia/jakarta,-3.45,104.25,0.0,6,100.0
3779,pereira-24-co,america/bogota,4.81333,-75.69611,0.0,32,74.42
3780,pereira-24-co,america/bogota,4.81333,-75.69611,1.0,11,25.58
3781,perm'-90-ru,asia/yekaterinburg,58.01741,56.28552,0.0,30,66.67
3782,perm'-90-ru,asia/yekaterinburg,58.01741,56.28552,1.0,15,33.33
3783,perpignan-a966-fr,europe/paris,42.69764,2.89541,0.0,1011,59.79
3784,perpignan-a966-fr,europe/paris,42.69764,2.89541,1.0,680,40.21
3785,perth-08-au,australia/perth,-31.95224,115.8614,0.0,979,35.72
3786,perth-08-au,australia/perth,-31.95224,115.8614,1.0,1762,64.28
3787,perugia-18pg-it,europe/rome,43.1122,12.38878,0.0,78,65.0
3788,perugia-18pg-it,europe/rome,43.1122,12.38878,1.0,42,35.0
3789,pesaro-10pu-it,europe/rome,43.90357,12.89026,0.0,18,72.0
3790,pesaro-10pu-it,europe/rome,43.90357,12.89026,1.0,7,28.0
3791,pescara-01pe-it,europe/rome,42.46024,14.21021,0.0,244,68.54
3792,pescara-01pe-it,europe/rome,42.46024,14.21021,1.0,112,31.46
3793,peshawar-03-pk,asia/karachi,34.008,71.57849,0.0,491,58.38
3794,peshawar-03-pk,asia/karachi,34.008,71.57849,1.0,350,41.62
3795,petare-15-ve,america/caracas,10.47226,-66.80155,0.0,53,50.48
3796,petare-15-ve,america/caracas,10.47226,-66.80155,1.0,52,49.52
3797,peterborough-engk3-gb,europe/london,52.57364,-0.24777,0.0,645,79.73
3798,peterborough-engk3-gb,europe/london,52.57364,-0.24777,1.0,164,20.27
3799,petrolina-30-br,america/recife,-9.39861,-40.50083,0.0,32,82.05
3800,petrolina-30-br,america/recife,-9.39861,-40.50083,1.0,7,17.95
3801,petropavlovsk kamchatskiy-92-ru,asia/kamchatka,53.0465,158.65131,0.0,1,100.0
3802,petrozavodsk-28-ru,europe/moscow,61.78491,34.34691,0.0,1,100.0
3803,phalaborwa-09-za,africa/johannesburg,-23.94299,31.14107,0.0,8,66.67
3804,phalaborwa-09-za,africa/johannesburg,-23.94299,31.14107,1.0,4,33.33
3805,phan thiet-47-vn,asia/ho_chi_minh,10.93333,108.1,1.0,2,100.0
3806,phetchabun-14-th,asia/bangkok,16.41904,101.16056,0.0,1,25.0
3807,phetchabun-14-th,asia/bangkok,16.41904,101.16056,1.0,3,75.0
3808,philadelphia-pa101-us,america/new_york,39.95234,-75.16379,0.0,1238,73.73
3809,philadelphia-pa101-us,america/new_york,39.95234,-75.16379,1.0,441,26.27
3810,phitsanulok-12-th,asia/bangkok,16.82481,100.25858,0.0,16,66.67
3811,phitsanulok-12-th,asia/bangkok,16.82481,100.25858,1.0,8,33.33
3812,phnom penh-22-kh,asia/phnom_penh,11.56245,104.91601,0.0,80,70.8
3813,phnom penh-22-kh,asia/phnom_penh,11.56245,104.91601,1.0,33,29.2
3814,phoenix-az013-us,america/phoenix,33.44838,-112.07404,0.0,1884,71.94
3815,phoenix-az013-us,america/phoenix,33.44838,-112.07404,1.0,735,28.06
3816,phra nakhon si ayutthaya-36-th,asia/bangkok,14.35167,100.57739,0.0,11,39.29
3817,phra nakhon si ayutthaya-36-th,asia/bangkok,14.35167,100.57739,1.0,17,60.71
3818,phuket-62-th,asia/bangkok,7.89059,98.3981,0.0,148,67.27
3819,phuket-62-th,asia/bangkok,7.89059,98.3981,1.0,72,32.73
3820,phuthaditjhaba-03-za,africa/johannesburg,-28.52423,28.81582,0.0,4,57.14
3821,phuthaditjhaba-03-za,africa/johannesburg,-28.52423,28.81582,1.0,3,42.86
3822,piatra neamt-28-ro,europe/bucharest,46.91667,26.33333,0.0,1,25.0
3823,piatra neamt-28-ro,europe/bucharest,46.91667,26.33333,1.0,3,75.0
3824,piedras negras-07-mx,america/matamoros,28.72336,-100.56696,0.0,20,83.33
3825,piedras negras-07-mx,america/matamoros,28.72336,-100.56696,1.0,4,16.67
3826,piet retief-07-za,africa/johannesburg,-27.00706,30.81323,0.0,1,100.0
3827,pietermaritzburg-02-za,africa/johannesburg,-29.61678,30.39278,0.0,109,68.12
3828,pietermaritzburg-02-za,africa/johannesburg,-29.61678,30.39278,1.0,51,31.88
3829,pila-86-pl,europe/warsaw,53.15145,16.73782,0.0,6,66.67
3830,pila-86-pl,europe/warsaw,53.15145,16.73782,1.0,3,33.33
3831,pinar del rio-01-cu,america/havana,22.4175,-83.69806,0.0,1,50.0
3832,pinar del rio-01-cu,america/havana,22.4175,-83.69806,1.0,1,50.0
3833,pindamonhangaba-27-br,america/sao_paulo,-22.92389,-45.46167,0.0,98,81.67
3834,pindamonhangaba-27-br,america/sao_paulo,-22.92389,-45.46167,1.0,22,18.33
3835,pinsk-01-by,europe/minsk,52.1229,26.0951,0.0,2,33.33
3836,pinsk-01-by,europe/minsk,52.1229,26.0951,1.0,4,66.67
3837,piracicaba-27-br,america/sao_paulo,-22.72528,-47.64917,0.0,90,79.65
3838,piracicaba-27-br,america/sao_paulo,-22.72528,-47.64917,1.0,23,20.35
3839,piraeus-esye3135-gr,europe/athens,37.94745,23.63708,0.0,179,50.71
3840,piraeus-esye3135-gr,europe/athens,37.94745,23.63708,1.0,174,49.29
3841,pirapora-15-br,america/sao_paulo,-17.345,-44.94194,0.0,4,80.0
3842,pirapora-15-br,america/sao_paulo,-17.345,-44.94194,1.0,1,20.0
3843,pisa-16pi-it,europe/rome,43.71553,10.39659,0.0,43,82.69
3844,pisa-16pi-it,europe/rome,43.71553,10.39659,1.0,9,17.31
3845,pistoia-16pt-it,europe/rome,43.92125,10.92361,0.0,67,57.76
3846,pistoia-16pt-it,europe/rome,43.92125,10.92361,1.0,49,42.24
3847,pithapuram-02-in,asia/kolkata,17.11667,82.26667,0.0,5,50.0
3848,pithapuram-02-in,asia/kolkata,17.11667,82.26667,1.0,5,50.0
3849,pittsburgh-pa003-us,america/new_york,40.44062,-79.99589,0.0,1098,76.36
3850,pittsburgh-pa003-us,america/new_york,40.44062,-79.99589,1.0,340,23.64
3851,piura-20-pe,america/lima,-5.2,-80.63333,0.0,18,75.0
3852,piura-20-pe,america/lima,-5.2,-80.63333,1.0,6,25.0
3853,planaltina-29-br,america/sao_paulo,-15.45278,-47.61417,0.0,89,74.79
3854,planaltina-29-br,america/sao_paulo,-15.45278,-47.61417,1.0,30,25.21
3855,plano-tx085-us,america/chicago,33.01984,-96.69889,0.0,641,73.26
3856,plano-tx085-us,america/chicago,33.01984,-96.69889,1.0,234,26.74
3857,playa del carmen-23-mx,america/cancun,20.6274,-87.07987,0.0,192,32.32
3858,playa del carmen-23-mx,america/cancun,20.6274,-87.07987,1.0,402,67.68
3859,pleiku-49-vn,asia/ho_chi_minh,13.98333,108.0,0.0,3,75.0
3860,pleiku-49-vn,asia/ho_chi_minh,13.98333,108.0,1.0,1,25.0
3861,pleven-50-bg,europe/sofia,43.41667,24.61667,0.0,1,100.0
3862,plock-78-pl,europe/warsaw,52.54682,19.70638,0.0,78,82.11
3863,plock-78-pl,europe/warsaw,52.54682,19.70638,1.0,17,17.89
3864,ploiesti-30-ro,europe/bucharest,44.95,26.01667,0.0,3,100.0
3865,plovdiv-51-bg,europe/sofia,42.15,24.75,0.0,15,46.88
3866,plovdiv-51-bg,europe/sofia,42.15,24.75,1.0,17,53.12
3867,plymouth-engk4-gb,europe/london,50.37153,-4.14305,0.0,357,78.98
3868,plymouth-engk4-gb,europe/london,50.37153,-4.14305,1.0,95,21.02
3869,plzen-87-cz,europe/prague,49.74747,13.37759,0.0,8,80.0
3870,plzen-87-cz,europe/prague,49.74747,13.37759,1.0,2,20.0
3871,pocos de caldas-15-br,america/sao_paulo,-21.78778,-46.56139,0.0,18,94.74
3872,pocos de caldas-15-br,america/sao_paulo,-21.78778,-46.56139,1.0,1,5.26
3873,podgorica-16-me,europe/podgorica,42.44111,19.26361,0.0,22,88.0
3874,podgorica-16-me,europe/podgorica,42.44111,19.26361,1.0,3,12.0
3875,podol'sk-47-ru,europe/moscow,55.42418,37.55472,0.0,11,57.89
3876,podol'sk-47-ru,europe/moscow,55.42418,37.55472,1.0,8,42.11
3877,pointe noire-7280295-cg,africa/brazzaville,-4.77609,11.86352,0.0,3,75.0
3878,pointe noire-7280295-cg,africa/brazzaville,-4.77609,11.86352,1.0,1,25.0
3879,poitiers-b786-fr,europe/paris,46.58333,0.33333,0.0,230,65.71
3880,poitiers-b786-fr,europe/paris,46.58333,0.33333,1.0,120,34.29
